Date,Ozone,NO2,PM2.5,CO,season_spring,season_summer,season_fall,is_weekend,is_covid,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),int_traffic_temp,int_traffic_wind,int_traffic_precip,int_traffic_humidity
2012-03-26,0.04,47.7,8.5,0.6,1,0,0,0,0,-0.2376928471248247,-0.425,1.5113636363636362,0.0,0.2666666666666666,-0.0262963587187699,0.3689507786547658,0.0,0.0,0.6,0.1901140684410646,0.4894308943089431,-0.2763157894736842,-0.5,-0.5098039215686274,-0.4731182795698923,-0.5000000000000062,0.01,0.1010194600280505,-0.3592403257682009,-0.0,-0.06338475923328657
2012-03-27,0.041,49.0,7.3,0.4,1,0,0,0,0,-0.2677769985974754,-0.43125,0.9999999999999998,0.0,-3.4,-0.013136542026822,0.3768214372725617,0.0,0.0,0.6125,0.5361216730038022,0.734959349593496,-1.230263157894737,-23.5,-1.156862745098039,0.6666666666666748,0.6413043478260892,0.14,0.11547883064516126,-0.26777699859747534,-0.0,0.9104417952314163
2012-03-28,0.028,45.7,13.5,0.5,1,0,0,0,0,-0.2391304347826087,0.1687499999999999,-0.2159090909090912,0.5652173913043479,-1.0,0.0,0.3846655090936511,0.6842105263157895,0.0,-0.05,0.3231939163498099,0.3308943089430893,-0.131578947368421,0.0,-0.4705882352941176,0.3978494623655982,0.3695652173913046,0.4,-0.04035326086956519,0.051630434782608765,-0.13516068052930058,0.2391304347826087
2012-03-29,0.033,20.5,4.9,0.4,1,0,0,0,0,-0.2184782608695652,-0.0375,0.7840909090909091,0.5652173913043479,-0.1333333333333333,0.0131028338911223,-0.0793640051510711,0.6842105263157895,0.0,0.53125,0.1140684410646387,-0.0317073170731707,0.006578947368421,0.0,-0.0980392156862745,-0.7096774193548324,-0.7282608695652277,-0.0799999999999999,0.008192934782608696,-0.17130681818181817,-0.12348771266540644,0.029130434782608686
2012-03-30,0.041,28.4,6.2,0.4,1,0,0,1,0,-0.1843267882187938,-0.3125,0.0568181818181818,0.0,-1.3333333333333333,0.026163933899951,0.4002516561157366,0.0,0.0,0.50625,0.4220532319391634,0.7227642276422763,-0.7565789473684211,-11.5,-0.803921568627451,-0.0752688172042941,-0.0978260869565323,0.12,0.05760212131837306,-0.010473112966976918,-0.0,0.24576905095839174
2012-03-31,0.041,19.2,9.2,0.3,1,0,0,1,0,-0.2666900420757363,-0.6125,-0.0681818181818183,3.5652173913043477,0.2666666666666666,0.0391752742798895,-1.6425434186560035,4.315789473684211,0.0,-0.9375,-0.6425855513307985,-0.9390243902439024,-0.4407894736842105,0.0,0.7058823529411765,-0.4301075268817225,-0.4565217391304431,-0.47,0.16334765077138852,0.018183411959709326,-0.9508079760961033,-0.07111734455352967
2012-04-01,0.036,48.1,11.3,0.6,1,0,0,1,0,-0.3114656381486676,-0.3875,-0.6250000000000003,0.6086956521739131,0.2,0.0521272241350251,-0.6573672497070621,0.7368421052631579,0.0,0.10625,-0.2281368821292776,-0.1813008130081301,-0.4013157894736842,0.0,0.3725490196078431,-0.6774193548387081,-0.70652173913044,-0.28,0.1206929347826087,0.19466602384291737,-0.18958777974266727,-0.062293127629733526
2012-04-02,0.042,28.7,4.1,0.5,1,0,0,0,0,-0.4230364656381487,-0.25,1.125,1.6521739130434785,0.4,0.0650125602934209,0.4233038590493719,2.0,0.0,0.69375,0.2395437262357414,0.5235772357723577,-0.2960526315789474,0.0,-0.1372549019607843,-1.161290322580646,-1.1847826086956708,0.2799999999999999,0.10575911640953717,-0.47591602384291726,-0.6989298127934631,-0.16921458625525948
2012-04-03,0.046,36.3,6.0,0.3,1,0,0,0,0,0.167461430575035,-0.0437499999999999,0.3068181818181817,0.0,-1.8,0.0778216518591637,0.4308801293181791,0.0,0.0,0.53125,0.7110266159695816,0.8073170731707318,-0.8486842105263158,-44.0,-1.196078431372549,-0.580645161290323,-0.6195652173913139,0.6,-0.007326437587657764,0.0513802116537039,0.0,-0.301430575035063
2012-04-04,0.048,58.6,6.9,0.3,1,0,0,0,0,0.8328190743338009,0.0999999999999998,0.4090909090909089,0.0,-0.6666666666666666,0.0905448679363392,0.4383945248601049,0.0,0.0,0.5125,0.699619771863118,0.7479674796747968,-0.4736842105263158,-3.0,-0.5294117647058824,-1.1290322580645216,-1.1521739130434894,0.7000000000000001,0.08328190743337992,0.34069871222746384,0.0,-0.5552127162225339
